Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","4.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","2.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","2.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","9.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","7.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","7.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","20.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","2.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","4.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","17.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","2.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","25.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","4.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","21.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","11.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","5.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","4.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","9.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","8.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","3.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","9.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","10.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.09","Fc","Donnée calculée"
